戦略名,戦略種別,利確pips,損切りpips,時間帯,曜日,トレンド条件,ボラ条件,EMA短期,EMA長期,学習_取引回数,学習_勝率%,学習_総損益pips,学習_平均利益pips,学習_平均損失pips,学習_PF,学習_最大DD_pips,学習_最大連敗,検証_取引回数,検証_勝率%,検証_総損益pips,検証_平均利益pips,検証_平均損失pips,検証_PF,検証_最大DD_pips,検証_最大連敗,判定,総合スコア
ema_cross(EMA5/20),ema_cross,5,10,9時台,全曜日,順方向のみ,ATR低,5,20,81,60.5,-75.0,5.0,-10.0,0.766,-115.0,4,30,56.7,-45.0,5.0,-10.0,0.654,-50.0,3,不採用,28.1
ema_cross(EMA5/20),ema_cross,5,10,10時台,木,下降のみ,ATR高,5,20,25,76.0,35.0,5.0,-10.0,1.583,-15.0,1,8,62.5,-5.0,5.0,-10.0,0.833,-25.0,2,不採用,28.1
ema_cross(EMA5/20),ema_cross,5,10,22時台,月,順方向のみ,ATR高,5,20,13,53.8,-25.0,5.0,-10.0,0.583,-30.0,2,2,50.0,-5.0,5.0,-10.0,0.5,0.0,1,不採用,28.1
ema_cross(EMA5/20),ema_cross,5,12,9時台,金,レンジのみ,ATR高,5,20,11,81.8,21.0,5.0,-12.0,1.875,-12.0,1,3,66.7,-2.0,5.0,-12.0,0.833,-12.0,1,不採用,28.1
ema_cross(EMA5/20),ema_cross,5,15,10時台,火,なし,ATR高,5,20,28,82.1,40.0,5.0,-15.0,1.533,-45.0,2,21,71.4,-15.0,5.0,-15.0,0.833,-60.0,2,不採用,28.1
ema_cross(EMA5/20),ema_cross,5,5,全時間,火,順方向のみ,直近30分変動大,5,20,233,38.2,-275.0,5.0,-5.0,0.618,-305.0,9,108,41.7,-90.0,5.0,-5.0,0.714,-110.0,9,不採用,28.0
ema_cross(EMA5/20),ema_cross,5,5,ロンドン(16-21),全曜日,下降のみ,直近30分変動大,5,20,496,45.6,-220.0,5.0,-5.0,0.837,-295.0,10,208,43.8,-130.0,5.0,-5.0,0.778,-150.0,9,不採用,28.0
ema_cross(EMA5/20),ema_cross,5,5,22時台,月,順方向のみ,ATR低,5,20,6,83.3,17.6,4.52,-5.0,4.52,-5.0,1,2,50.0,0.0,5.0,-5.0,1.0,0.0,1,不採用,28.0
ema_cross(EMA5/20),ema_cross,5,8,東京(9-15),火,上昇のみ,なし,5,20,266,54.1,-256.0,5.0,-8.0,0.738,-302.0,5,102,52.9,-114.0,5.0,-8.0,0.703,-139.0,5,不採用,28.0
ema_cross(EMA5/20),ema_cross,5,8,ロンドン(16-21),火,なし,直近30分変動大,5,20,270,61.9,11.0,5.0,-8.0,1.013,-89.0,5,123,55.3,-100.0,5.0,-8.0,0.773,-110.0,5,不採用,28.0
ema_cross(EMA5/20),ema_cross,5,8,21時台,金,下降のみ,直近30分変動大,5,20,34,52.9,-38.0,5.0,-8.0,0.703,-56.0,7,16,50.0,-24.0,5.0,-8.0,0.625,-49.0,3,不採用,28.0
ema_cross(EMA5/20),ema_cross,5,10,9時台,全曜日,順方向のみ,直近30分変動大,5,20,59,66.1,-5.0,5.0,-10.0,0.975,-70.0,3,27,59.3,-30.0,5.0,-10.0,0.727,-50.0,3,不採用,28.0
ema_cross(EMA5/20),ema_cross,5,12,全時間,火,なし,ATR低,5,20,659,67.1,-394.0,5.0,-12.0,0.849,-477.0,7,247,65.2,-227.0,5.0,-12.0,0.78,-246.0,7,不採用,28.0
ema_cross(EMA5/20),ema_cross,5,12,ロンドン(16-21),木,順方向のみ,直近30分変動大,5,20,58,69.0,-16.0,5.0,-12.0,0.926,-100.0,5,29,62.1,-42.0,5.0,-12.0,0.682,-50.0,2,不採用,28.0
ema_cross(EMA5/20),ema_cross,5,12,10時台,火,下降のみ,なし,5,20,27,70.4,-1.0,5.0,-12.0,0.99,-31.0,2,8,62.5,-11.0,5.0,-12.0,0.694,-24.0,2,不採用,28.0
ema_cross(EMA5/20),ema_cross,5,12,21時台,月,レンジのみ,直近30分変動大,5,20,11,81.8,21.0,5.0,-12.0,1.875,-24.0,2,6,66.7,-4.0,5.0,-12.0,0.833,-19.0,1,不採用,28.0
ema_cross(EMA5/20),ema_cross,5,15,ロンドン(16-21),月,上昇のみ,ATR低,5,20,51,62.7,-104.3,5.0,-13.91,0.605,-113.1,3,16,62.5,-40.0,5.0,-15.0,0.556,-45.0,2,不採用,28.0
ema_cross(EMA5/20),ema_cross,5,5,21時台,全曜日,順方向のみ,ATR低,5,20,41,48.8,-5.0,5.0,-5.0,0.952,-30.0,5,23,43.5,-15.0,5.0,-5.0,0.769,-35.0,5,不採用,27.9
ema_cross(EMA5/20),ema_cross,5,10,全時間,水,上昇のみ,ATR高,5,20,285,59.6,-300.0,5.0,-10.0,0.739,-320.0,6,94,58.5,-115.0,5.0,-10.0,0.705,-130.0,5,不採用,27.9
ema_cross(EMA5/20),ema_cross,5,10,全時間,水,上昇のみ,ATR低,5,20,305,64.6,-78.8,5.0,-9.85,0.926,-185.0,4,139,59.7,-141.3,5.0,-9.93,0.746,-176.3,4,不採用,27.9
ema_cross(EMA5/20),ema_cross,5,10,16時台,金,順方向のみ,ATR高,5,20,26,53.8,-50.0,5.0,-10.0,0.583,-70.0,3,4,50.0,-10.0,5.0,-10.0,0.5,-10.0,1,不採用,27.9
ema_cross(EMA5/20),ema_cross,5,12,東京(9-15),水,上昇のみ,ATR低,5,20,91,64.8,-85.4,5.0,-11.89,0.775,-136.4,4,33,60.6,-56.0,5.0,-12.0,0.641,-84.0,2,不採用,27.9
ema_cross(EMA5/20),ema_cross,5,15,ロンドン(16-21),火,上昇のみ,なし,5,20,197,75.6,43.1,5.0,-14.62,1.061,-60.0,3,68,69.1,-74.1,5.0,-14.72,0.76,-105.0,3,不採用,27.9
ema_cross(EMA5/20),ema_cross,5,15,ロンドン(16-21),木,なし,ATR低,5,20,58,79.3,57.6,4.91,-14.02,1.342,-60.8,4,29,65.5,-27.7,5.0,-12.27,0.774,-30.0,2,不採用,27.9
ema_cross(EMA5/20),ema_cross,5,15,NY(21-24),火,レンジのみ,なし,5,20,54,81.5,65.4,4.9,-15.0,1.436,-65.0,2,26,69.2,-22.0,5.0,-14.0,0.804,-50.0,2,不採用,27.9
ema_cross(EMA5/20),ema_cross,5,5,9時台,水,レンジのみ,ATR低,5,20,20,45.0,-10.0,5.0,-5.0,0.818,-20.0,4,13,38.5,-15.0,5.0,-5.0,0.625,-15.0,2,不採用,27.8
ema_cross(EMA5/20),ema_cross,5,8,全時間,木,順方向のみ,直近30分変動大,5,20,273,52.4,-325.0,5.0,-8.0,0.688,-407.0,7,125,52.8,-142.0,5.0,-8.0,0.699,-149.0,6,不採用,27.8
ema_cross(EMA5/20),ema_cross,5,8,東京(9-15),水,上昇のみ,ATR高,5,20,57,52.6,-66.0,5.0,-8.0,0.694,-95.0,6,31,51.6,-40.0,5.0,-8.0,0.667,-49.0,5,不採用,27.8
ema_cross(EMA5/20),ema_cross,5,8,東京(9-15),木,なし,なし,5,20,665,59.8,-146.0,5.0,-8.0,0.932,-337.0,7,286,55.2,-234.0,5.0,-8.0,0.771,-314.0,6,不採用,27.8
ema_cross(EMA5/20),ema_cross,5,8,ロンドン(16-21),月,下降のみ,ATR高,5,20,91,61.5,0.0,5.0,-8.0,1.0,-56.0,5,28,53.6,-29.0,5.0,-8.0,0.721,-36.0,3,不採用,27.8
ema_cross(EMA5/20),ema_cross,5,8,NY(21-24),木,レンジのみ,ATR高,5,20,41,56.1,-29.0,5.0,-8.0,0.799,-63.0,6,16,50.0,-24.0,5.0,-8.0,0.625,-25.0,2,不採用,27.8
ema_cross(EMA5/20),ema_cross,5,8,16時台,全曜日,上昇のみ,なし,5,20,297,60.3,-37.4,5.0,-7.9,0.96,-112.0,7,130,56.2,-91.0,5.0,-8.0,0.8,-107.0,7,不採用,27.8
ema_cross(EMA5/20),ema_cross,5,10,全時間,月,レンジのみ,ATR高,5,20,156,59.0,-172.4,5.0,-9.88,0.727,-215.0,4,62,56.5,-95.0,5.0,-10.0,0.648,-100.0,3,不採用,27.8
ema_cross(EMA5/20),ema_cross,5,10,全時間,月,順方向のみ,なし,5,20,606,63.5,-271.1,5.0,-9.94,0.877,-339.9,7,219,61.2,-180.0,5.0,-10.0,0.788,-245.0,7,不採用,27.8
ema_cross(EMA5/20),ema_cross,5,10,16時台,月,上昇のみ,直近30分変動大,5,20,17,64.7,-5.0,5.0,-10.0,0.917,-20.0,2,14,57.1,-20.0,5.0,-10.0,0.667,-25.0,2,不採用,27.8
ema_cross(EMA5/20),ema_cross,5,10,22時台,火,なし,ATR高,5,20,102,60.8,-86.0,5.0,-9.9,0.783,-191.0,6,27,55.6,-39.0,5.0,-9.5,0.658,-59.0,3,不採用,27.8
ema_cross(EMA5/20),ema_cross,5,12,東京(9-15),全曜日,上昇のみ,ATR高,5,20,243,67.5,-128.0,5.0,-12.0,0.865,-260.0,6,110,65.5,-96.0,5.0,-12.0,0.789,-116.0,7,不採用,27.8
ema_cross(EMA5/20),ema_cross,5,12,ロンドン(16-21),火,なし,直近30分変動大,5,20,262,70.2,-16.0,5.0,-12.0,0.983,-147.0,4,122,63.9,-138.0,5.0,-12.0,0.739,-159.0,3,不採用,27.8
ema_cross(EMA5/20),ema_cross,5,5,ロンドン(16-21),火,下降のみ,なし,5,20,210,49.0,-20.0,5.0,-5.0,0.963,-90.0,7,96,44.8,-50.0,5.0,-5.0,0.811,-110.0,7,不採用,27.7
ema_cross(EMA5/20),ema_cross,5,5,NY(21-24),月,レンジのみ,ATR低,5,20,13,46.2,-1.7,5.0,-4.53,0.946,-20.0,4,5,40.0,-5.0,5.0,-5.0,0.667,-10.0,2,不採用,27.7
ema_cross(EMA5/20),ema_cross,5,5,NY(21-24),木,上昇のみ,ATR高,5,20,80,41.2,-70.0,5.0,-5.0,0.702,-90.0,8,18,38.9,-20.0,5.0,-5.0,0.636,-30.0,4,不採用,27.7
ema_cross(EMA5/20),ema_cross,5,8,全時間,月,上昇のみ,ATR低,5,20,220,53.2,-228.9,5.0,-7.9,0.719,-256.9,7,68,51.5,-89.0,5.0,-8.0,0.663,-101.0,4,不採用,27.7
ema_cross(EMA5/20),ema_cross,5,8,NY(21-24),水,レンジのみ,なし,5,20,58,62.1,4.0,5.0,-8.0,1.023,-42.0,3,24,54.2,-23.0,5.0,-8.0,0.739,-63.0,3,不採用,27.7
ema_cross(EMA5/20),ema_cross,5,10,東京(9-15),全曜日,順方向のみ,直近30分変動大,5,20,271,60.1,-265.0,5.0,-10.0,0.755,-320.0,6,136,58.8,-160.0,5.0,-10.0,0.714,-180.0,5,不採用,27.7
ema_cross(EMA5/20),ema_cross,5,10,9時台,金,なし,ATR高,5,20,36,75.0,45.0,5.0,-10.0,1.5,-35.0,2,13,61.5,-10.0,5.0,-10.0,0.8,-15.0,2,不採用,27.7
ema_cross(EMA5/20),ema_cross,5,10,10時台,全曜日,順方向のみ,なし,5,20,141,64.5,-45.0,5.0,-10.0,0.91,-105.0,5,46,58.7,-55.0,5.0,-10.0,0.711,-95.0,3,不採用,27.7
ema_cross(EMA5/20),ema_cross,5,10,22時台,全曜日,なし,ATR高,5,20,434,59.9,-413.1,4.98,-9.82,0.758,-451.7,6,125,58.4,-149.0,5.0,-9.88,0.71,-155.0,5,不採用,27.7
ema_cross(EMA5/20),ema_cross,5,12,ロンドン(16-21),金,レンジのみ,なし,5,20,118,69.5,-22.0,5.0,-12.0,0.949,-61.0,3,49,63.3,-61.0,5.0,-12.0,0.718,-74.0,3,不採用,27.7
ema_cross(EMA5/20),ema_cross,5,12,22時台,水,下降のみ,なし,5,20,40,75.0,47.1,5.0,-10.29,1.458,-24.0,3,27,66.7,-18.0,5.0,-12.0,0.833,-45.0,3,不採用,27.7
ema_cross(EMA5/20),ema_cross,5,15,全時間,木,レンジのみ,ATR低,5,20,175,65.1,-332.2,4.96,-14.71,0.63,-377.2,8,67,65.7,-117.1,5.0,-14.66,0.653,-162.1,4,不採用,27.7
ema_cross(EMA5/20),ema_cross,5,5,全時間,木,レンジのみ,直近30分変動大,5,20,324,42.3,-250.0,5.0,-5.0,0.733,-275.0,9,142,42.3,-110.0,5.0,-5.0,0.732,-125.0,8,不採用,27.6
ema_cross(EMA5/20),ema_cross,5,5,東京(9-15),水,順方向のみ,直近30分変動大,5,20,46,50.0,0.0,5.0,-5.0,1.0,-35.0,4,24,41.7,-20.0,5.0,-5.0,0.714,-30.0,3,不採用,27.6
ema_cross(EMA5/20),ema_cross,5,8,ロンドン(16-21),金,レンジのみ,なし,5,20,126,66.7,84.0,5.0,-8.0,1.25,-46.0,4,55,56.4,-37.0,5.0,-8.0,0.807,-55.0,4,不採用,27.6
ema_cross(EMA5/20),ema_cross,5,8,NY(21-24),火,レンジのみ,ATR高,5,20,26,73.1,39.0,5.0,-8.0,1.696,-19.0,2,12,58.3,-5.0,5.0,-8.0,0.875,-25.0,3,不採用,27.6
ema_cross(EMA5/20),ema_cross,5,8,10時台,火,順方向のみ,なし,5,20,27,51.9,-34.0,5.0,-8.0,0.673,-51.0,3,10,50.0,-15.0,5.0,-8.0,0.625,-32.0,4,不採用,27.6
ema_cross(EMA5/20),ema_cross,5,12,21時台,水,なし,直近30分変動大,5,20,57,61.4,-89.0,5.0,-12.0,0.663,-125.0,3,27,59.3,-52.0,5.0,-12.0,0.606,-56.0,3,不採用,27.6
ema_cross(EMA5/20),ema_cross,5,15,全時間,金,順方向のみ,ATR低,5,20,243,73.3,-37.9,5.0,-14.28,0.959,-119.4,3,101,68.3,-111.6,5.0,-14.27,0.756,-211.6,3,不採用,27.6
ema_cross(EMA5/20),ema_cross,5,15,ロンドン(16-21),金,レンジのみ,なし,5,20,115,75.7,15.0,5.0,-15.0,1.036,-70.0,2,44,68.2,-60.0,5.0,-15.0,0.714,-70.0,2,不採用,27.6
ema_cross(EMA5/20),ema_cross,5,5,9時台,月,下降のみ,直近30分変動大,5,20,17,52.9,5.0,5.0,-5.0,1.125,-10.0,2,7,42.9,-5.0,5.0,-5.0,0.75,-15.0,3,不採用,27.5
ema_cross(EMA5/20),ema_cross,5,5,22時台,水,下降のみ,なし,5,20,45,46.7,-15.0,5.0,-5.0,0.875,-40.0,8,30,40.0,-30.0,5.0,-5.0,0.667,-25.0,3,不採用,27.5
ema_cross(EMA5/20),ema_cross,5,5,22時台,水,下降のみ,ATR高,5,20,33,42.4,-25.0,5.0,-5.0,0.737,-50.0,8,21,38.1,-25.0,5.0,-5.0,0.615,-20.0,3,不採用,27.5
ema_cross(EMA5/20),ema_cross,5,8,22時台,月,上昇のみ,直近30分変動大,5,20,18,44.4,-40.0,5.0,-8.0,0.5,-55.0,4,9,44.4,-20.0,5.0,-8.0,0.5,-16.0,3,不採用,27.5
ema_cross(EMA5/20),ema_cross,5,10,東京(9-15),月,なし,直近30分変動大,5,20,274,63.5,-130.0,5.0,-10.0,0.87,-220.0,6,127,60.6,-115.0,5.0,-10.0,0.77,-170.0,6,不採用,27.5
ema_cross(EMA5/20),ema_cross,5,10,10時台,全曜日,下降のみ,直近30分変動大,5,20,92,62.0,-65.0,5.0,-10.0,0.814,-145.0,6,31,58.1,-40.0,5.0,-10.0,0.692,-60.0,4,不採用,27.5
ema_cross(EMA5/20),ema_cross,5,12,東京(9-15),木,下降のみ,なし,5,20,224,71.0,15.0,5.0,-12.0,1.019,-138.0,4,117,64.1,-129.0,5.0,-12.0,0.744,-157.0,3,不採用,27.5
ema_cross(EMA5/20),ema_cross,5,12,NY(21-24),金,レンジのみ,ATR低,5,20,5,80.0,8.0,5.0,-12.0,1.667,-12.0,1,6,66.7,-4.0,5.0,-12.0,0.833,-24.0,2,不採用,27.5
ema_cross(EMA5/20),ema_cross,5,15,ロンドン(16-21),金,上昇のみ,直近30分変動大,5,20,87,72.4,-31.5,5.0,-14.44,0.909,-65.0,2,48,68.8,-60.0,5.0,-15.0,0.733,-80.0,4,不採用,27.5
ema_cross(EMA5/20),ema_cross,5,15,10時台,火,なし,なし,5,20,98,74.5,-10.0,5.0,-15.0,0.973,-125.0,4,48,68.8,-60.0,5.0,-15.0,0.733,-100.0,3,不採用,27.5
ema_cross(EMA5/20),ema_cross,5,5,22時台,全曜日,下降のみ,直近30分変動大,5,20,135,43.7,-85.0,5.0,-5.0,0.776,-100.0,9,54,40.7,-50.0,5.0,-5.0,0.688,-60.0,5,不採用,27.4
ema_cross(EMA5/20),ema_cross,5,8,全時間,木,下降のみ,なし,5,20,912,58.1,-399.4,5.0,-7.98,0.869,-526.0,6,373,54.7,-332.0,5.0,-8.0,0.754,-349.0,7,不採用,27.4
ema_cross(EMA5/20),ema_cross,5,8,21時台,月,なし,なし,5,20,132,65.9,85.7,5.0,-7.76,1.245,-56.0,4,55,56.4,-37.0,5.0,-8.0,0.807,-68.0,4,不採用,27.4
ema_cross(EMA5/20),ema_cross,5,10,ロンドン(16-21),月,なし,直近30分変動大,5,20,261,60.9,-225.0,5.0,-10.0,0.779,-290.0,10,122,58.2,-155.0,5.0,-10.0,0.696,-165.0,4,不採用,27.4
ema_cross(EMA5/20),ema_cross,5,12,全時間,水,なし,ATR低,5,20,603,66.0,-439.3,5.0,-11.85,0.819,-502.3,7,257,64.2,-275.0,5.0,-11.96,0.75,-336.0,5,不採用,27.4
ema_cross(EMA5/20),ema_cross,5,12,22時台,木,なし,なし,5,20,126,66.7,-52.9,4.97,-11.21,0.888,-146.0,3,31,61.3,-49.0,5.0,-12.0,0.66,-52.0,2,不採用,27.4
ema_cross(EMA5/20),ema_cross,5,15,全時間,全曜日,レンジのみ,直近30分変動大,5,20,1401,71.9,-832.6,5.0,-14.93,0.858,-867.6,7,702,71.2,-481.4,5.0,-14.76,0.839,-661.6,7,不採用,27.4
ema_cross(EMA5/20),ema_cross,5,15,ロンドン(16-21),月,上昇のみ,直近30分変動大,5,20,86,68.6,-110.0,5.0,-15.0,0.728,-180.0,3,32,65.6,-60.0,5.0,-15.0,0.636,-65.0,3,不採用,27.4
ema_cross(EMA5/20),ema_cross,5,5,全時間,水,下降のみ,直近30分変動大,5,20,379,43.5,-245.0,5.0,-5.0,0.771,-265.0,10,198,42.4,-150.0,5.0,-5.0,0.737,-180.0,8,不採用,27.3
ema_cross(EMA5/20),ema_cross,5,5,NY(21-24),金,レンジのみ,なし,5,20,85,43.5,-55.0,5.0,-5.0,0.771,-80.0,6,31,38.7,-35.0,5.0,-5.0,0.632,-45.0,3,不採用,27.3
ema_cross(EMA5/20),ema_cross,5,8,9時台,全曜日,上昇のみ,ATR低,5,20,108,57.4,-58.0,5.0,-8.0,0.842,-79.0,4,42,52.4,-50.0,5.0,-8.0,0.688,-43.0,4,不採用,27.3
ema_cross(EMA5/20),ema_cross,5,8,22時台,水,レンジのみ,ATR高,5,20,21,57.1,-12.0,5.0,-8.0,0.833,-38.0,3,4,50.0,-6.0,5.0,-8.0,0.625,-16.0,2,不採用,27.3
ema_cross(EMA5/20),ema_cross,5,10,全時間,金,レンジのみ,なし,5,20,666,65.9,-70.8,5.0,-9.98,0.969,-315.0,6,266,60.2,-252.8,5.0,-9.93,0.76,-277.8,5,不採用,27.3
ema_cross(EMA5/20),ema_cross,5,10,NY(21-24),火,なし,ATR高,5,20,158,63.3,-70.0,5.0,-9.83,0.877,-201.0,8,38,57.9,-44.0,5.0,-9.62,0.714,-69.0,4,不採用,27.3
ema_cross(EMA5/20),ema_cross,5,10,9時台,木,順方向のみ,なし,5,20,46,65.2,-10.0,5.0,-10.0,0.938,-75.0,4,21,57.1,-30.0,5.0,-10.0,0.667,-35.0,2,不採用,27.3
ema_cross(EMA5/20),ema_cross,5,10,22時台,月,なし,なし,5,20,114,59.6,-95.5,4.85,-9.25,0.776,-129.3,4,47,57.4,-69.6,4.83,-10.0,0.652,-80.0,3,不採用,27.3
ema_cross(EMA5/20),ema_cross,5,12,全時間,金,なし,ATR低,5,20,549,66.8,-321.8,5.0,-11.85,0.851,-442.8,4,238,65.1,-218.7,4.97,-11.92,0.779,-265.6,7,不採用,27.3
ema_cross(EMA5/20),ema_cross,5,15,東京(9-15),水,順方向のみ,ATR低,5,20,80,72.5,-28.1,5.0,-14.46,0.912,-105.0,2,24,66.7,-40.0,5.0,-15.0,0.667,-50.0,2,不採用,27.3
ema_cross(EMA5/20),ema_cross,5,5,22時台,全曜日,レンジのみ,なし,5,20,184,41.8,-151.6,4.94,-4.97,0.715,-166.6,6,74,44.6,-40.0,5.0,-5.0,0.805,-70.0,11,不採用,27.2
ema_cross(EMA5/20),ema_cross,5,5,22時台,木,上昇のみ,ATR高,5,20,46,39.1,-50.0,5.0,-5.0,0.643,-50.0,4,11,36.4,-15.0,5.0,-5.0,0.571,-20.0,3,不採用,27.2
ema_cross(EMA5/20),ema_cross,5,8,NY(21-24),火,レンジのみ,直近30分変動大,5,20,29,69.0,28.0,5.0,-8.0,1.389,-38.0,3,16,56.2,-11.0,5.0,-8.0,0.804,-24.0,3,不採用,27.2
ema_cross(EMA5/20),ema_cross,5,10,全時間,金,順方向のみ,ATR高,5,20,301,62.1,-200.4,5.0,-9.96,0.823,-240.4,5,103,59.2,-115.0,5.0,-10.0,0.726,-140.0,5,不採用,27.2
ema_cross(EMA5/20),ema_cross,5,10,ロンドン(16-21),火,なし,ATR高,5,20,208,69.7,95.0,5.0,-10.0,1.151,-105.0,6,95,61.1,-80.0,5.0,-10.0,0.784,-120.0,4,不採用,27.2
ema_cross(EMA5/20),ema_cross,5,10,NY(21-24),全曜日,順方向のみ,ATR低,5,20,57,70.2,56.7,4.94,-8.29,1.402,-30.0,2,34,61.8,-25.0,5.0,-10.0,0.808,-50.0,3,不採用,27.2
ema_cross(EMA5/20),ema_cross,5,10,9時台,木,レンジのみ,ATR高,5,20,8,75.0,10.0,5.0,-10.0,1.5,-10.0,1,5,60.0,-5.0,5.0,-10.0,0.75,-10.0,1,不採用,27.2
ema_cross(EMA5/20),ema_cross,5,10,21時台,金,なし,なし,5,20,172,64.0,-62.3,5.0,-9.88,0.898,-117.3,4,60,58.3,-75.0,5.0,-10.0,0.7,-105.0,3,不採用,27.2
ema_cross(EMA5/20),ema_cross,5,12,東京(9-15),火,なし,直近30分変動大,5,20,264,66.7,-176.0,5.0,-12.0,0.833,-246.0,5,133,63.9,-151.0,5.0,-12.0,0.738,-177.0,5,不採用,27.2
ema_cross(EMA5/20),ema_cross,5,12,ロンドン(16-21),全曜日,上昇のみ,なし,5,20,1031,66.3,-680.5,5.0,-11.82,0.834,-738.5,5,392,63.5,-446.1,5.0,-11.83,0.736,-452.0,4,不採用,27.2
ema_cross(EMA5/20),ema_cross,5,12,9時台,金,レンジのみ,なし,5,20,57,82.5,115.0,5.0,-12.0,1.958,-38.0,2,19,68.4,-7.0,5.0,-12.0,0.903,-43.0,3,不採用,27.2
ema_cross(EMA5/20),ema_cross,5,10,全時間,月,レンジのみ,なし,5,20,514,61.9,-358.4,4.99,-9.92,0.816,-424.6,6,221,59.7,-230.0,5.0,-10.0,0.742,-240.0,6,不採用,27.1
ema_cross(EMA5/20),ema_cross,5,10,ロンドン(16-21),月,下降のみ,ATR高,5,20,87,64.4,-30.0,5.0,-10.0,0.903,-85.0,5,26,57.7,-35.0,5.0,-10.0,0.682,-40.0,3,不採用,27.1
ema_cross(EMA5/20),ema_cross,5,10,16時台,火,上昇のみ,直近30分変動大,5,20,29,69.0,10.0,5.0,-10.0,1.111,-45.0,3,15,60.0,-15.0,5.0,-10.0,0.75,-50.0,3,不採用,27.1
ema_cross(EMA5/20),ema_cross,5,10,22時台,水,なし,なし,5,20,127,64.6,-20.0,5.0,-9.56,0.953,-67.1,3,70,60.0,-66.3,5.0,-9.87,0.76,-95.0,5,不採用,27.1
ema_cross(EMA5/20),ema_cross,5,12,ロンドン(16-21),金,順方向のみ,ATR高,5,20,73,61.6,-111.0,5.0,-12.0,0.67,-150.0,3,27,59.3,-52.0,5.0,-12.0,0.606,-72.0,3,不採用,27.1
ema_cross(EMA5/20),ema_cross,5,12,NY(21-24),木,なし,直近30分変動大,5,20,167,70.1,-4.0,5.0,-11.78,0.993,-139.0,4,63,63.5,-76.0,5.0,-12.0,0.725,-102.0,3,不採用,27.1
ema_cross(EMA5/20),ema_cross,5,12,16時台,木,なし,なし,5,20,129,72.1,33.0,5.0,-12.0,1.076,-119.0,4,55,63.6,-53.9,5.0,-11.45,0.765,-69.9,4,不採用,27.1
ema_cross(EMA5/20),ema_cross,5,15,全時間,月,レンジのみ,なし,5,20,448,71.9,-217.8,4.97,-14.44,0.88,-287.8,4,193,68.9,-227.9,5.0,-14.88,0.745,-262.9,4,不採用,27.1
ema_cross(EMA5/20),ema_cross,5,5,ロンドン(16-21),全曜日,下降のみ,ATR高,5,20,531,44.3,-305.0,5.0,-5.0,0.794,-335.0,11,210,43.8,-130.0,5.0,-5.0,0.78,-185.0,10,不採用,27.0
ema_cross(EMA5/20),ema_cross,5,5,ロンドン(16-21),木,上昇のみ,ATR低,5,20,30,53.3,10.0,5.0,-5.0,1.143,-20.0,3,23,43.5,-15.0,5.0,-5.0,0.769,-20.0,4,不採用,27.0
ema_cross(EMA5/20),ema_cross,5,5,NY(21-24),木,下降のみ,ATR低,5,20,9,33.3,-11.4,5.0,-4.4,0.568,-15.0,3,3,33.3,-5.0,5.0,-5.0,0.5,-5.0,2,不採用,27.0
ema_cross(EMA5/20),ema_cross,5,5,9時台,木,レンジのみ,なし,5,20,58,50.0,0.0,5.0,-5.0,1.0,-40.0,4,17,41.2,-15.0,5.0,-5.0,0.7,-20.0,3,不採用,27.0
ema_cross(EMA5/20),ema_cross,5,5,21時台,全曜日,レンジのみ,なし,5,20,196,56.1,120.0,5.0,-5.0,1.279,-45.0,9,90,45.6,-40.0,5.0,-5.0,0.837,-65.0,6,不採用,27.0
ema_cross(EMA5/20),ema_cross,5,5,21時台,金,順方向のみ,ATR高,5,20,34,32.4,-60.0,5.0,-5.0,0.478,-70.0,7,6,33.3,-10.0,5.0,-5.0,0.5,-20.0,4,不採用,27.0
ema_cross(EMA5/20),ema_cross,5,8,NY(21-24),金,上昇のみ,ATR高,5,20,78,57.7,-39.0,5.0,-8.0,0.852,-98.0,7,12,50.0,-18.0,5.0,-8.0,0.625,-17.0,2,不採用,27.0
ema_cross(EMA5/20),ema_cross,5,8,16時台,全曜日,上昇のみ,ATR高,5,20,100,64.0,32.0,5.0,-8.0,1.111,-53.0,3,48,56.2,-33.0,5.0,-8.0,0.804,-72.0,5,不採用,27.0
ema_cross(EMA5/20),ema_cross,5,8,21時台,金,レンジのみ,ATR高,5,20,23,60.9,-2.0,5.0,-8.0,0.972,-27.0,2,2,50.0,-3.0,5.0,-8.0,0.625,0.0,1,不採用,27.0
ema_cross(EMA5/20),ema_cross,5,10,10時台,金,上昇のみ,直近30分変動大,5,20,22,54.5,-40.0,5.0,-10.0,0.6,-70.0,5,13,53.8,-25.0,5.0,-10.0,0.583,-45.0,4,不採用,27.0
ema_cross(EMA5/20),ema_cross,5,12,16時台,水,上昇のみ,なし,5,20,62,66.1,-47.0,5.0,-12.0,0.813,-74.0,4,20,60.0,-36.0,5.0,-12.0,0.625,-45.0,2,不採用,27.0
ema_cross(EMA5/20),ema_cross,5,15,NY(21-24),全曜日,下降のみ,ATR低,5,20,31,64.5,-28.1,5.0,-11.65,0.781,-40.0,3,17,64.7,-28.8,4.58,-13.2,0.636,-34.2,3,不採用,27.0
ema_cross(EMA5/20),ema_cross,5,15,9時台,水,順方向のみ,直近30分変動大,5,20,9,66.7,-15.0,5.0,-15.0,0.667,-25.0,1,8,62.5,-20.0,5.0,-15.0,0.556,-20.0,2,不採用,27.0
